#//  ID  //  x [ckpc/h]  //  y [ckpc/h]  //  z [ckpc/h]  //  Mhalo [log10(Msun)]  //  Mstar [log10(Msun)]  //  Mbh [log10(Msun)]  //  SFR [log10(Msun/yr)]  //  BHAR  [log10(Msun/yr)]  //
513105	34829.594	26445.570	26352.482	12.030	10.659	8.288	-1.020	-3.729
513845	6558.056	23107.389	18834.863	12.083	10.920	8.241	0.874	-1.215
514272	15756.762	25141.197	31976.693	12.057	10.579	8.237	0.207	-4.887
514829	18097.713	5668.473	25416.809	12.123	10.893	8.282	0.724	-3.647
515296	6769.350	1954.007	24803.350	12.196	10.851	8.419	-0.865	-4.061
515695	11745.765	17566.498	27098.430	12.108	11.014	8.169	0.168	-4.536
516101	20918.107	18341.295	22805.312	12.114	10.689	8.225	-inf	-4.735
516760	4643.867	9198.539	21837.795	12.247	10.826	8.428	-inf	-4.559
517271	25403.361	30906.570	5537.962	12.112	10.804	8.236	0.158	-4.288
517899	6129.995	22654.693	18112.600	12.169	11.036	8.351	-inf	-4.121
518120	29434.238	28418.652	11073.085	11.937	10.318	7.942	0.536	-2.050
518682	15363.852	16983.963	3899.877	12.115	10.730	8.028	0.470	-4.886
519311	19459.148	15942.812	2555.529	12.095	10.966	8.126	0.389	-4.780
519720	5405.089	12694.002	23767.812	11.740	10.286	7.707	0.443	-2.489
520310	28804.793	305.224	7499.300	11.822	10.420	7.892	0.069	-4.437
520885	23849.965	7974.910	15656.958	12.061	10.728	8.181	0.243	-4.345
521429	11389.291	19901.990	1851.819	12.068	10.677	8.059	0.907	-1.666
521803	11955.782	7187.511	29045.568	11.991	10.641	7.936	0.568	-1.794
522530	25526.125	6739.900	2597.081	12.083	10.840	8.193	0.204	-4.598
522983	1569.246	5720.586	25158.635	12.009	10.794	7.986	0.773	-2.493
523548	13560.153	763.719	14622.704	12.147	10.873	8.238	-0.065	-4.359
523889	32351.094	34673.910	8218.077	12.035	10.737	8.128	0.426	-3.490
524506	20028.713	16072.775	6952.443	12.136	10.660	8.288	-inf	-4.904
525002	23702.764	12599.562	15845.739	12.048	10.638	8.070	1.082	-0.782
525533	32095.752	10860.103	34854.969	11.970	10.600	7.909	0.551	-2.102
526029	10304.234	10708.065	29735.945	11.906	10.542	7.858	0.764	-2.852
526478	20812.262	4480.055	192.536	11.978	10.671	7.982	0.819	-2.443
526879	643.288	23022.770	32213.744	11.984	10.480	8.196	-1.608	-3.956
527309	26779.865	6808.243	2240.101	11.791	10.546	7.608	0.560	-3.493
527839	33258.082	11380.420	978.913	11.951	10.522	8.033	0.545	-2.112
528322	31804.900	6511.986	13138.306	11.968	10.636	8.175	0.581	-1.380
528836	8143.120	13835.459	25521.814	11.888	10.665	7.796	0.506	-3.510
529365	23884.135	19455.600	11608.754	12.075	10.817	8.297	-0.438	-4.424
529855	33607.680	10668.764	33231.559	11.955	10.384	7.939	0.187	-2.356
530330	17917.832	4614.994	31530.973	12.123	10.786	8.264	-0.983	-4.397
530852	27000.047	21101.242	6155.565	12.055	10.729	8.215	0.355	-4.481
531320	19826.355	29517.164	18105.781	12.051	10.598	8.319	0.354	-4.441
531910	8185.904	24236.615	18342.629	11.990	10.734	8.163	0.953	-3.220
532301	24615.439	26168.166	898.017	12.005	10.717	8.235	0.929	-3.481
532760	18236.855	20154.113	13627.160	11.979	10.800	8.042	0.622	-4.039
533060	26744.871	9856.295	5713.297	11.835	10.462	7.802	0.543	-3.026
533590	4873.191	19345.166	22770.029	11.761	10.364	7.519	0.137	-2.092
533998	34581.480	3801.729	20744.779	11.602	10.111	7.183	0.098	-3.196
534628	1425.449	20122.236	27782.641	12.090	10.781	8.213	-0.169	-3.872
535050	20882.855	34951.973	15331.688	11.880	10.632	7.917	0.679	-4.844
535410	2305.771	26070.686	23951.861	12.007	10.804	8.180	0.111	-3.908
535774	26182.041	5909.350	4629.235	11.939	10.712	8.326	0.976	-4.116
536146	750.040	28582.502	21538.078	11.846	10.528	7.835	0.449	-2.871
536654	2190.475	5529.232	1510.923	12.050	10.585	8.200	0.009	-3.157
537236	2357.875	27572.398	19849.953	11.950	10.783	7.958	0.853	-3.587
537488	2634.823	13205.750	11968.920	11.955	10.644	8.052	0.471	-2.105
537941	25236.096	9545.973	26514.693	11.951	10.719	7.827	0.651	-2.900
538370	2148.037	991.251	3965.938	11.952	10.531	7.879	0.574	-2.426
538905	29691.498	12871.150	6347.271	12.018	10.723	8.226	0.208	-4.084
539333	31973.250	32164.420	15048.133	11.945	10.748	8.092	0.744	-1.453
539667	31423.543	17710.879	9418.461	11.872	10.546	8.070	-0.015	-4.481
540082	33952.090	6019.165	28513.990	11.967	10.714	8.118	-inf	-4.653
540452	19420.764	22009.684	25858.467	11.869	10.617	7.783	0.837	-2.565
540920	18105.455	30628.920	15675.644	12.042	10.691	8.444	-0.568	-4.212
541218	29859.396	32216.512	6292.962	12.083	10.680	8.273	-inf	-4.794
541497	2382.664	18684.836	13862.805	11.951	10.679	7.801	0.732	-3.429
541847	25537.814	24483.043	8614.678	11.944	10.606	8.229	-1.010	-3.546
542252	19867.078	2326.205	17898.740	11.900	10.630	7.951	0.761	-2.223
542662	23270.711	6564.622	16833.111	11.965	10.518	8.070	-0.086	-4.847
543114	8919.742	24780.061	22828.934	12.019	10.817	8.395	-2.434	-4.267
543376	12011.921	11286.709	34435.375	11.941	10.789	7.976	0.625	-3.544
543729	23187.502	14686.109	14196.464	11.938	10.693	7.922	0.754	-2.926
544001	7690.576	9939.247	4316.945	11.874	10.611	8.158	0.544	-4.455
544408	31695.004	18242.139	8307.512	11.926	10.615	7.969	0.923	-2.841
544697	30740.289	33234.676	8346.047	11.877	10.566	7.952	0.550	-2.213
545003	5539.784	285.041	24089.471	11.907	10.274	8.161	-2.764	-4.495
545437	26667.387	6101.424	33709.770	11.927	10.639	8.181	0.762	-4.512
545703	21149.965	25505.131	22066.357	12.024	10.526	8.327	-1.265	-4.163
546114	21693.004	5124.630	15.580	11.917	10.658	8.211	-2.771	-3.334
546474	944.177	5804.346	23141.498	11.913	10.677	8.078	0.601	-3.490
546870	19170.182	23185.451	1682.095	12.023	10.629	8.279	-3.017	-4.678
547293	34222.914	16710.467	11128.637	11.902	10.735	7.993	0.561	-3.896
547545	8067.375	27523.814	21359.541	11.758	10.438	7.974	-inf	-4.160
547844	7943.782	14833.860	3681.887	11.957	10.708	8.095	0.224	-3.982
548151	18174.988	22382.062	23761.693	11.894	10.497	8.302	-0.017	-4.945
548418	24765.148	26310.551	21281.148	11.859	10.415	7.958	0.410	-2.232
548790	31223.508	19416.443	5063.716	11.849	10.526	7.444	0.350	-2.608
549090	24039.225	3258.940	18913.689	11.732	10.319	7.948	0.200	-2.011
549516	23017.551	12550.852	17871.998	11.871	10.616	7.745	0.601	-3.048
549746	21362.680	18308.270	19936.561	11.877	10.466	7.619	0.422	-2.384
550149	11712.951	30008.646	29275.393	11.942	10.678	8.186	0.296	-4.663
550475	26569.580	15781.643	32274.492	11.950	10.553	8.236	-1.830	-3.770
550934	28332.824	19053.172	5095.155	11.883	10.550	8.005	0.647	-3.137
551190	7621.786	26112.250	27539.762	11.748	10.421	8.038	0.373	-1.782
551541	672.513	22310.422	33619.145	11.792	10.175	7.917	0.451	-4.358
551973	25607.861	2059.834	17846.756	11.844	10.337	7.712	0.553	-2.382
552414	4606.856	22533.480	17873.648	11.907	10.765	8.146	-0.020	-3.925
552581	7522.139	21868.826	1985.753	11.906	10.660	8.158	0.493	-3.541
552879	18175.211	34431.391	28401.771	11.845	10.510	7.885	0.353	-2.453
553230	19329.053	14309.240	1173.778	11.826	10.287	7.494	0.316	-3.225
553489	589.559	31317.498	22570.041	11.792	10.384	7.821	0.652	-2.042
553837	30686.361	16491.623	7861.484	11.877	10.564	7.763	0.238	-2.216
554189	30930.953	13373.900	2858.194	11.842	10.518	8.035	0.346	-3.669
554523	14080.513	2984.671	10799.429	11.860	10.532	7.895	0.039	-2.458
554798	21480.742	5925.884	29403.695	11.896	10.728	8.165	0.082	-4.633
555013	2466.723	10675.024	1226.292	11.930	10.539	8.056	0.145	-4.494
555287	22248.455	10874.265	20099.850	11.829	10.583	7.646	0.635	-2.928
555601	4798.252	4639.645	33020.691	11.833	10.649	7.861	0.470	-2.588
555815	21287.107	26405.430	26961.492	11.859	10.271	8.184	-1.123	-3.543
556304	129.006	3913.775	21485.646	11.747	10.077	7.420	0.374	-2.533
556699	23271.402	3289.653	19019.896	11.949	10.424	8.262	-0.964	-4.059
557076	19939.928	22793.383	21266.812	11.793	10.310	7.669	0.300	-2.912
557396	28324.334	11953.053	30876.363	11.833	10.468	7.795	0.551	-3.445
557721	21810.635	22602.100	30813.764	11.947	10.615	8.162	-1.406	-4.043
558067	3968.021	23433.049	31258.947	11.827	10.309	7.819	0.657	-1.798
558410	33595.660	2373.655	4809.286	11.860	10.411	7.862	0.501	-2.213
558731	1032.598	1534.706	19188.695	11.883	10.478	8.119	-0.276	-4.380
559036	21915.959	4891.187	2254.242	11.839	10.526	7.943	0.437	-3.014
559386	11713.567	10964.161	42.179	11.865	10.632	8.133	0.346	-3.938
559711	26942.486	17235.471	30924.488	11.683	10.025	7.863	0.084	-2.408
560082	20375.652	30754.008	16434.238	11.830	10.453	7.952	0.354	-2.289
560421	30885.176	5801.619	29891.059	11.770	10.499	7.701	0.512	-2.291
560751	22990.652	19946.203	6483.915	11.890	10.619	8.077	-0.350	-4.833
561001	33356.551	33165.879	16996.820	11.736	10.433	7.553	0.634	-2.706
561325	3697.037	2511.122	25002.072	11.792	10.414	7.623	0.525	-2.472
561676	24919.908	21169.006	9545.700	11.808	10.564	7.783	0.631	-1.944
562029	7828.082	23105.906	28368.080	11.868	10.499	8.047	-0.081	-3.855
562338	16985.920	22518.334	23137.986	11.337	9.705	6.898	-0.291	-3.468
562742	5221.084	28777.086	17490.248	11.748	10.235	7.293	0.537	-3.011
563050	3215.147	8810.738	69.606	11.698	9.995	7.401	0.203	-2.312
563471	26318.145	45.606	11873.940	11.740	10.218	7.903	0.519	-2.552
563732	23253.018	17960.305	8687.816	11.904	10.565	8.076	-2.186	-4.542
563943	21136.701	18872.217	34248.871	11.839	10.449	7.856	0.464	-2.647
564268	21423.188	25217.680	21904.459	11.702	10.435	8.085	0.276	-1.851
564498	23380.879	16703.945	7705.333	11.927	10.456	8.331	-1.102	-3.916
564825	29626.791	12489.974	7276.045	11.683	10.189	7.562	0.556	-2.063
565089	7993.724	25004.215	22885.379	11.831	10.597	7.960	-0.205	-5.550
565251	3601.156	17265.457	8465.030	11.824	10.551	7.922	0.551	-2.721
565537	27546.031	9065.180	4555.700	11.559	9.930	7.455	0.571	-1.708
565947	17684.529	4521.460	7349.074	11.747	10.318	7.762	0.490	-2.192
566365	32133.186	13755.851	9434.829	11.788	10.512	7.875	0.508	-2.679
566661	33119.145	20798.230	1628.237	11.738	10.341	7.319	0.508	-2.667
567004	26108.561	19582.768	3968.173	11.703	10.378	7.911	0.642	-2.686
567382	33659.387	26111.834	23440.857	11.776	10.546	7.726	0.538	-3.295
567607	24188.963	6100.005	2334.365	11.832	10.483	8.109	0.322	-4.644
567897	24822.096	26656.457	23230.865	11.745	10.324	7.773	0.749	-1.927
568303	24873.707	29782.211	15977.323	11.641	9.998	7.481	0.089	-2.940
568646	17608.090	20087.666	22719.875	11.769	10.401	8.197	0.010	-3.687
568923	29697.436	34481.336	22514.027	11.892	10.507	8.177	-1.123	-4.198
569251	17908.980	29982.271	25240.670	11.821	10.603	7.951	0.197	-4.575
569452	9209.125	20336.162	11316.683	11.752	10.465	7.750	0.489	-2.477
569653	23628.102	18668.090	30969.789	11.749	10.434	7.639	0.535	-3.490
569877	9073.995	21403.977	26671.650	11.752	10.247	7.812	0.642	-2.150
570319	7372.057	23585.273	33620.004	11.721	10.432	7.658	0.397	-3.705
570598	8051.543	25227.176	26274.473	11.677	10.286	7.777	0.334	-4.037
570841	15408.679	28697.902	25189.479	11.787	10.408	8.113	0.281	-3.905
571072	8675.146	27484.545	23178.041	11.715	10.208	7.652	-0.111	-2.047
571454	13770.627	21492.775	15902.910	11.888	10.641	8.232	-1.963	-4.321
571633	458.830	20674.162	11105.690	11.775	10.604	7.606	0.573	-2.976
571908	13122.947	28110.436	25032.982	11.767	10.400	7.606	0.365	-2.472
572121	23617.262	9543.758	4406.039	11.729	10.381	7.395	0.585	-2.829
572328	7675.080	26068.230	26730.189	11.835	10.638	8.181	-inf	-4.595
572457	19632.342	30995.389	8924.171	11.679	9.955	6.992	-0.129	-2.743
572840	1370.712	6592.368	18444.141	11.789	10.532	8.098	0.465	-2.209
573062	17984.568	23306.230	815.799	11.719	10.400	7.924	0.393	-1.932
573413	25610.037	9838.738	26541.705	11.700	10.267	7.362	0.364	-2.807
573738	948.054	19972.215	28688.428	11.727	10.228	7.334	0.537	-2.452
574037	27152.529	2576.523	6872.290	11.656	10.506	8.178	-inf	-4.751
574286	25942.027	10387.560	25275.289	11.673	10.340	7.888	0.360	-4.350
574615	96.597	20343.100	31661.012	11.780	10.410	7.428	0.316	-3.124
574883	7508.060	19592.688	21834.711	11.520	9.995	7.339	0.273	-2.034
575190	6565.399	10131.038	6775.155	11.726	10.411	7.520	0.518	-2.875
575356	13598.166	4434.421	1500.900	11.832	10.542	8.131	-3.140	-4.410
575596	23755.904	27335.742	5172.558	11.702	10.400	7.412	0.628	-3.234
575863	7136.035	4563.696	14646.695	11.739	10.359	7.822	0.395	-2.872
576062	30898.781	6818.097	34411.270	11.735	10.399	7.626	0.438	-3.360
576254	23495.568	13201.456	16169.640	11.725	10.378	7.931	0.473	-4.351
576516	8574.831	13324.415	8360.349	11.874	10.534	8.305	-1.639	-4.558
576705	9997.581	10095.867	28196.742	11.694	10.232	8.133	-2.115	-3.896
577125	26810.711	10766.120	28429.480	11.694	10.309	7.318	0.235	-2.627
577372	14301.834	1423.989	13802.950	11.775	10.511	7.874	0.448	-4.003
577576	17845.555	21874.668	22194.301	11.711	10.465	7.819	0.263	-2.976
577719	25288.539	6440.030	34446.203	11.714	10.399	7.675	0.380	-2.211
577924	12218.157	12217.954	33213.805	11.698	10.199	7.331	-0.040	-3.355
578294	23160.160	4806.509	7098.416	11.627	10.441	7.463	0.591	-2.534
578541	384.102	18827.996	6007.729	11.699	10.208	7.547	0.424	-2.442
578834	20380.002	30747.248	7439.838	11.722	10.216	7.281	0.390	-2.848
579232	24948.342	912.441	23042.271	11.751	10.316	7.404	0.319	-2.379
579509	27766.920	7389.224	3320.421	11.693	10.266	7.757	0.571	-1.842
579759	33236.816	29934.875	13049.801	11.693	10.341	7.229	0.396	-2.239
